Contract Name,Last Trade Date,Strike,Last Price,Bid,Ask,Change,% Change,Volume,Open Interest,Implied Volatility,Expiration Date,Spot
TSLA230303C00138000,2023-01-27 1:18PM EST,138.0,40.7,0.0,0.0,0.0,-,30,152,0.00%,4,177.89999389648438
TSLA230303C00139000,2023-01-27 2:46PM EST,139.0,44.08,0.0,0.0,0.0,-,10,111,0.00%,4,177.89999389648438
TSLA230303C00140000,2023-01-27 3:48PM EST,140.0,42.82,0.0,0.0,0.0,-,119,610,0.00%,4,177.89999389648438
TSLA230303C00141000,2023-01-27 1:46PM EST,141.0,39.94,0.0,0.0,0.0,-,9,67,0.00%,4,177.89999389648438
TSLA230303C00142000,2023-01-27 2:50PM EST,142.0,41.65,0.0,0.0,0.0,-,17,242,0.00%,4,177.89999389648438
TSLA230303C00143000,2023-01-27 3:47PM EST,143.0,40.55,0.0,0.0,0.0,-,16,19,0.00%,4,177.89999389648438
TSLA230303C00144000,2023-01-27 11:02AM EST,144.0,28.35,0.0,0.0,0.0,-,3,5,0.00%,4,177.89999389648438
TSLA230303C00145000,2023-01-27 3:55PM EST,145.0,38.05,0.0,0.0,0.0,-,119,706,0.00%,4,177.89999389648438
TSLA230303C00146000,2023-01-27 12:11PM EST,146.0,32.5,0.0,0.0,0.0,-,3,6,0.00%,4,177.89999389648438
TSLA230303C00147000,2023-01-27 3:55PM EST,147.0,36.18,0.0,0.0,0.0,-,5,6,0.00%,4,177.89999389648438
TSLA230303C00148000,2023-01-27 2:15PM EST,148.0,34.42,0.0,0.0,0.0,-,7,6,0.00%,4,177.89999389648438
TSLA230303C00149000,2023-01-27 2:50PM EST,149.0,35.75,0.0,0.0,0.0,-,10,13,0.00%,4,177.89999389648438
TSLA230303C00150000,2023-01-27 3:58PM EST,150.0,34.0,0.0,0.0,0.0,-,535,1128,0.00%,4,177.89999389648438
TSLA230303C00152500,2023-01-27 1:59PM EST,152.5,30.73,0.0,0.0,0.0,-,24,34,0.00%,4,177.89999389648438
TSLA230303C00155000,2023-01-27 3:55PM EST,155.0,30.12,0.0,0.0,0.0,-,2092,1249,0.00%,4,177.89999389648438
TSLA230303C00157500,2023-01-27 3:48PM EST,157.5,29.2,0.0,0.0,0.0,-,79,88,0.00%,4,177.89999389648438
TSLA230303C00160000,2023-01-27 3:56PM EST,160.0,26.84,0.0,0.0,0.0,-,698,770,0.00%,4,177.89999389648438
TSLA230303C00162500,2023-01-27 3:31PM EST,162.5,26.71,0.0,0.0,0.0,-,144,69,0.00%,4,177.89999389648438
TSLA230303C00165000,2023-01-27 3:59PM EST,165.0,23.9,0.0,0.0,0.0,-,3360,1768,0.00%,4,177.89999389648438
TSLA230303C00167500,2023-01-27 3:52PM EST,167.5,22.57,0.0,0.0,0.0,-,431,200,0.00%,4,177.89999389648438
TSLA230303C00170000,2023-01-27 3:59PM EST,170.0,20.5,0.0,0.0,0.0,-,1531,1253,0.00%,4,177.89999389648438
TSLA230303C00172500,2023-01-27 3:58PM EST,172.5,19.45,0.0,0.0,0.0,-,3437,1209,0.00%,4,177.89999389648438
TSLA230303C00175000,2023-01-27 3:59PM EST,175.0,18.05,0.0,0.0,0.0,-,1282,719,0.00%,4,177.89999389648438
TSLA230303C00177500,2023-01-27 3:59PM EST,177.5,16.7,0.0,0.0,0.0,-,588,217,0.00%,4,177.89999389648438
TSLA230303C00180000,2023-01-27 3:59PM EST,180.0,15.62,0.0,0.0,0.0,-,1814,889,0.78%,4,177.89999389648438
TSLA230303C00182500,2023-01-27 3:58PM EST,182.5,14.7,0.0,0.0,0.0,-,272,135,1.56%,4,177.89999389648438
TSLA230303C00185000,2023-01-27 3:59PM EST,185.0,13.5,0.0,0.0,0.0,-,1080,702,3.13%,4,177.89999389648438
TSLA230303C00187500,2023-01-27 3:55PM EST,187.5,12.72,0.0,0.0,0.0,-,123,98,3.13%,4,177.89999389648438
TSLA230303C00190000,2023-01-27 3:59PM EST,190.0,11.64,0.0,0.0,0.0,-,1108,986,6.25%,4,177.89999389648438
TSLA230303C00192500,2023-01-27 3:55PM EST,192.5,10.98,0.0,0.0,0.0,-,272,125,6.25%,4,177.89999389648438
TSLA230303C00195000,2023-01-27 3:57PM EST,195.0,10.1,0.0,0.0,0.0,-,210,172,6.25%,4,177.89999389648438
TSLA230303C00197500,2023-01-27 3:52PM EST,197.5,9.64,0.0,0.0,0.0,-,62,41,6.25%,4,177.89999389648438
TSLA230303C00200000,2023-01-27 3:59PM EST,200.0,8.8,0.0,0.0,0.0,-,3246,1853,6.25%,4,177.89999389648438
TSLA230303C00205000,2023-01-27 3:58PM EST,205.0,7.75,0.0,0.0,0.0,-,490,329,12.50%,4,177.89999389648438
TSLA230303C00210000,2023-01-27 3:56PM EST,210.0,6.55,0.0,0.0,0.0,-,605,387,12.50%,4,177.89999389648438
TSLA230303C00215000,2023-01-27 3:59PM EST,215.0,5.68,0.0,0.0,0.0,-,392,392,12.50%,4,177.89999389648438
TSLA230303C00220000,2023-01-27 3:59PM EST,220.0,4.9,0.0,0.0,0.0,-,529,372,12.50%,4,177.89999389648438
TSLA230303C00225000,2023-01-27 3:59PM EST,225.0,4.26,0.0,0.0,0.0,-,412,275,12.50%,4,177.89999389648438
TSLA230303C00230000,2023-01-27 3:59PM EST,230.0,3.76,0.0,0.0,0.0,-,1001,357,12.50%,4,177.89999389648438
TSLA230303C00235000,2023-01-27 3:57PM EST,235.0,3.45,0.0,0.0,0.0,-,124,584,25.00%,4,177.89999389648438
TSLA230303C00240000,2023-01-27 3:56PM EST,240.0,2.95,0.0,0.0,0.0,-,1203,1189,25.00%,4,177.89999389648438
TSLA230303C00245000,2023-01-27 3:54PM EST,245.0,2.61,0.0,0.0,0.0,-,345,1840,25.00%,4,177.89999389648438
TSLA230303C00250000,2023-01-27 3:59PM EST,250.0,2.3,0.0,0.0,0.0,-,1912,1165,25.00%,4,177.89999389648438
TSLA230303C00255000,2023-01-27 3:48PM EST,255.0,2.23,0.0,0.0,0.0,-,195,121,25.00%,4,177.89999389648438
TSLA230303C00260000,2023-01-27 3:59PM EST,260.0,1.73,0.0,0.0,0.0,-,422,373,25.00%,4,177.89999389648438
TSLA230303C00265000,2023-01-27 3:57PM EST,265.0,1.61,0.0,0.0,0.0,-,117,40,25.00%,4,177.89999389648438
TSLA230303C00270000,2023-01-27 3:59PM EST,270.0,1.45,0.0,0.0,0.0,-,32,29,25.00%,4,177.89999389648438
TSLA230303C00275000,2023-01-27 3:30PM EST,275.0,1.56,0.0,0.0,0.0,-,26,18,25.00%,4,177.89999389648438
TSLA230303C00280000,2023-01-27 3:39PM EST,280.0,1.38,0.0,0.0,0.0,-,138,101,25.00%,4,177.89999389648438
TSLA230303C00285000,2023-01-27 3:01PM EST,285.0,1.37,0.0,0.0,0.0,-,154,142,25.00%,4,177.89999389648438
TSLA230303C00290000,2023-01-27 3:59PM EST,290.0,1.01,0.0,0.0,0.0,-,445,303,25.00%,4,177.89999389648438
TSLA230310C00040000,2023-01-27 12:44PM EST,40.0,137.18,0.0,0.0,0.0,-,2,2,0.00%,5,177.89999389648438
TSLA230310C00090000,2023-01-27 12:34PM EST,90.0,88.4,0.0,0.0,0.0,-,2,-,0.00%,5,177.89999389648438
TSLA230310C00095000,2023-01-27 9:34AM EST,95.0,70.0,0.0,0.0,0.0,-,2,1,0.00%,5,177.89999389648438
TSLA230310C00100000,2023-01-27 2:27PM EST,100.0,80.72,0.0,0.0,0.0,-,4,-,0.00%,5,177.89999389648438
TSLA230310C00105000,2023-01-27 2:27PM EST,105.0,75.84,0.0,0.0,0.0,-,5,5,0.00%,5,177.89999389648438
TSLA230310C00125000,2023-01-27 3:57PM EST,125.0,54.75,0.0,0.0,0.0,-,4,4,0.00%,5,177.89999389648438
TSLA230310C00130000,2023-01-27 2:23PM EST,130.0,51.62,0.0,0.0,0.0,-,53,36,0.00%,5,177.89999389648438
TSLA230310C00134000,2023-01-27 11:34AM EST,134.0,39.97,0.0,0.0,0.0,-,1,1,0.00%,5,177.89999389648438
TSLA230310C00135000,2023-01-27 2:36PM EST,135.0,47.81,0.0,0.0,0.0,-,6,32,0.00%,5,177.89999389648438
TSLA230310C00136000,2023-01-27 10:04AM EST,136.0,30.51,0.0,0.0,0.0,-,5,6,0.00%,5,177.89999389648438
TSLA230310C00137000,2023-01-27 10:07AM EST,137.0,31.88,0.0,0.0,0.0,-,1,2,0.00%,5,177.89999389648438
TSLA230310C00138000,2023-01-27 12:04PM EST,138.0,40.51,0.0,0.0,0.0,-,9,9,0.00%,5,177.89999389648438
TSLA230310C00139000,2023-01-27 11:43AM EST,139.0,38.61,0.0,0.0,0.0,-,4,0,0.00%,5,177.89999389648438
TSLA230310C00140000,2023-01-27 2:23PM EST,140.0,42.92,0.0,0.0,0.0,-,24,51,0.00%,5,177.89999389648438
TSLA230310C00141000,2023-01-27 1:03PM EST,141.0,38.77,0.0,0.0,0.0,-,135,134,0.00%,5,177.89999389648438
TSLA230310C00142000,2023-01-27 9:38AM EST,142.0,27.8,0.0,0.0,0.0,-,1,1,0.00%,5,177.89999389648438
TSLA230310C00143000,2023-01-27 11:23AM EST,143.0,31.82,0.0,0.0,0.0,-,5,5,0.00%,5,177.89999389648438
TSLA230310C00144000,2023-01-27 11:53AM EST,144.0,35.27,0.0,0.0,0.0,-,1,1,0.00%,5,177.89999389648438
TSLA230310C00145000,2023-01-27 3:41PM EST,145.0,39.08,0.0,0.0,0.0,-,64,63,0.00%,5,177.89999389648438
TSLA230310C00146000,2023-01-27 3:03PM EST,146.0,39.47,0.0,0.0,0.0,-,6,5,0.00%,5,177.89999389648438
TSLA230310C00147000,2023-01-27 12:34PM EST,147.0,36.94,0.0,0.0,0.0,-,12,15,0.00%,5,177.89999389648438
TSLA230310C00148000,2023-01-27 9:49AM EST,148.0,24.5,0.0,0.0,0.0,-,12,6,0.00%,5,177.89999389648438
TSLA230310C00149000,2023-01-27 1:32PM EST,149.0,33.71,0.0,0.0,0.0,-,3,2,0.00%,5,177.89999389648438
TSLA230310C00150000,2023-01-27 3:51PM EST,150.0,35.05,0.0,0.0,0.0,-,107,185,0.00%,5,177.89999389648438
TSLA230310C00152500,2023-01-27 12:34PM EST,152.5,32.8,0.0,0.0,0.0,-,19,11,0.00%,5,177.89999389648438
TSLA230310C00155000,2023-01-27 3:53PM EST,155.0,31.0,0.0,0.0,0.0,-,275,240,0.00%,5,177.89999389648438
TSLA230310C00157500,2023-01-27 3:58PM EST,157.5,29.47,0.0,0.0,0.0,-,29,20,0.00%,5,177.89999389648438
TSLA230310C00160000,2023-01-27 3:47PM EST,160.0,28.5,0.0,0.0,0.0,-,105,131,0.00%,5,177.89999389648438
TSLA230310C00162500,2023-01-27 2:53PM EST,162.5,27.05,0.0,0.0,0.0,-,39,38,0.00%,5,177.89999389648438
TSLA230310C00165000,2023-01-27 3:41PM EST,165.0,25.4,0.0,0.0,0.0,-,536,247,0.00%,5,177.89999389648438
TSLA230310C00167500,2023-01-27 11:51AM EST,167.5,19.47,0.0,0.0,0.0,-,30,9,0.00%,5,177.89999389648438
TSLA230310C00170000,2023-01-27 3:57PM EST,170.0,21.79,0.0,0.0,0.0,-,578,239,0.00%,5,177.89999389648438
TSLA230310C00172500,2023-01-27 3:24PM EST,172.5,21.35,0.0,0.0,0.0,-,69,26,0.00%,5,177.89999389648438
TSLA230310C00175000,2023-01-27 3:59PM EST,175.0,18.86,0.0,0.0,0.0,-,110,75,0.00%,5,177.89999389648438
TSLA230310C00177500,2023-01-27 3:58PM EST,177.5,19.0,0.0,0.0,0.0,-,57,23,0.00%,5,177.89999389648438
TSLA230310C00180000,2023-01-27 3:59PM EST,180.0,16.6,0.0,0.0,0.0,-,949,402,0.78%,5,177.89999389648438
TSLA230310C00182500,2023-01-27 3:31PM EST,182.5,17.15,0.0,0.0,0.0,-,20,16,1.56%,5,177.89999389648438
TSLA230310C00185000,2023-01-27 3:41PM EST,185.0,14.42,0.0,0.0,0.0,-,194,111,3.13%,5,177.89999389648438
TSLA230310C00187500,2023-01-27 3:59PM EST,187.5,13.56,0.0,0.0,0.0,-,21,20,3.13%,5,177.89999389648438
TSLA230310C00190000,2023-01-27 3:59PM EST,190.0,12.65,0.0,0.0,0.0,-,267,208,6.25%,5,177.89999389648438
TSLA230310C00192500,2023-01-27 3:09PM EST,192.5,12.9,0.0,0.0,0.0,-,40,24,6.25%,5,177.89999389648438
TSLA230310C00195000,2023-01-27 3:41PM EST,195.0,11.1,0.0,0.0,0.0,-,58,70,6.25%,5,177.89999389648438
TSLA230310C00197500,2023-01-27 3:16PM EST,197.5,10.75,0.0,0.0,0.0,-,35,31,6.25%,5,177.89999389648438
TSLA230310C00200000,2023-01-27 3:55PM EST,200.0,9.5,0.0,0.0,0.0,-,795,500,6.25%,5,177.89999389648438
TSLA230310C00205000,2023-01-27 3:56PM EST,205.0,7.75,0.0,0.0,0.0,-,180,132,12.50%,5,177.89999389648438
TSLA230310C00210000,2023-01-27 3:59PM EST,210.0,6.74,0.0,0.0,0.0,-,132,85,12.50%,5,177.89999389648438
TSLA230310C00215000,2023-01-27 3:56PM EST,215.0,5.78,0.0,0.0,0.0,-,23,15,12.50%,5,177.89999389648438
TSLA230310C00220000,2023-01-27 3:58PM EST,220.0,5.03,0.0,0.0,0.0,-,214,111,12.50%,5,177.89999389648438
TSLA230310C00225000,2023-01-27 3:34PM EST,225.0,4.54,0.0,0.0,0.0,-,475,249,12.50%,5,177.89999389648438
TSLA230310C00230000,2023-01-27 3:59PM EST,230.0,4.4,0.0,0.0,0.0,-,27,18,12.50%,5,177.89999389648438
TSLA230310C00235000,2023-01-27 3:16PM EST,235.0,4.0,0.0,0.0,0.0,-,68,34,12.50%,5,177.89999389648438
TSLA230310C00240000,2023-01-27 3:48PM EST,240.0,3.55,0.0,0.0,0.0,-,36,33,25.00%,5,177.89999389648438
TSLA230310C00245000,2023-01-27 2:16PM EST,245.0,2.63,0.0,0.0,0.0,-,30,28,25.00%,5,177.89999389648438
TSLA230310C00250000,2023-01-27 3:53PM EST,250.0,1.66,0.0,0.0,0.0,-,145,85,25.00%,5,177.89999389648438
TSLA230310C00255000,2023-01-27 3:54PM EST,255.0,2.34,0.0,0.0,0.0,-,36,33,25.00%,5,177.89999389648438
TSLA230310C00260000,2023-01-27 3:40PM EST,260.0,2.4,0.0,0.0,0.0,-,21,13,25.00%,5,177.89999389648438
TSLA230310C00280000,2023-01-27 12:57PM EST,280.0,1.2,0.0,0.0,0.0,-,50,50,25.00%,5,177.89999389648438
TSLA230310C00285000,2023-01-27 3:55PM EST,285.0,1.37,0.0,0.0,0.0,-,69,68,25.00%,5,177.89999389648438
TSLA230310C00290000,2023-01-27 3:02PM EST,290.0,1.4,0.0,0.0,0.0,-,2,2,25.00%,5,177.89999389648438
TSLA230317C00001670,2023-01-23 9:38AM EST,1.67,134.97,0.0,0.0,0.0,-,1,102,0.00%,6,177.89999389648438
TSLA230317C00003330,2022-12-15 9:43AM EST,3.33,156.5,118.6,119.75,0.0,-,3,29,0.00%,6,177.89999389648438
TSLA230317C00005000,2023-01-27 1:39PM EST,5.0,171.45,0.0,0.0,0.0,-,2,2,0.00%,6,177.89999389648438
TSLA230317C00006670,2023-01-05 3:40PM EST,6.67,103.85,0.0,0.0,0.0,-,2,52,0.00%,6,177.89999389648438
TSLA230317C00008330,2023-01-17 1:31PM EST,8.33,122.29,0.0,0.0,0.0,-,1,15,0.00%,6,177.89999389648438
TSLA230317C00010000,2023-01-05 3:38PM EST,10.0,100.6,0.0,0.0,0.0,-,17,842,0.00%,6,177.89999389648438
TSLA230317C00011670,2023-01-05 3:38PM EST,11.67,98.95,0.0,0.0,0.0,-,2,1711,0.00%,6,177.89999389648438
TSLA230317C00013330,2023-01-13 2:12PM EST,13.33,106.65,0.0,0.0,0.0,-,2,1657,0.00%,6,177.89999389648438
TSLA230317C00015000,2023-01-17 9:37AM EST,15.0,111.88,0.0,0.0,0.0,-,2,987,0.00%,6,177.89999389648438
TSLA230317C00016670,2023-01-17 10:30AM EST,16.67,113.2,0.0,0.0,0.0,-,3,881,0.00%,6,177.89999389648438
TSLA230317C00018330,2023-01-27 9:32AM EST,18.33,143.0,0.0,0.0,0.0,-,3,473,0.00%,6,177.89999389648438
TSLA230317C00020000,2022-04-21 8:30AM EST,20.0,1054.25,636.6,650.1,0.0,-,1,17,0.00%,6,177.89999389648438
TSLA230317C00025000,2022-06-15 11:40AM EST,25.0,658.82,693.75,699.6,0.0,-,2,221,0.00%,6,177.89999389648438
TSLA230317C00030000,2022-06-27 10:13AM EST,30.0,713.17,775.0,786.55,0.0,-,1,277,0.00%,6,177.89999389648438
TSLA230317C00033330,2023-01-27 10:04AM EST,33.33,131.35,0.0,0.0,0.0,-,15,406,0.00%,6,177.89999389648438
TSLA230317C00035000,2022-08-02 9:55AM EST,35.0,885.05,0.0,0.0,0.0,-,1,570,0.00%,6,177.89999389648438
TSLA230317C00040000,2022-08-10 2:32PM EST,40.0,843.53,0.0,0.0,0.0,-,2,548,0.00%,6,177.89999389648438
TSLA230317C00045000,2022-07-28 2:50PM EST,45.0,799.41,0.0,0.0,0.0,-,7,326,0.00%,6,177.89999389648438
TSLA230317C00050000,2023-01-27 12:48PM EST,50.0,126.7,0.0,0.0,0.0,-,70,492,0.00%,6,177.89999389648438
TSLA230317C00055000,2023-01-27 10:07AM EST,55.0,110.4,0.0,0.0,0.0,-,30,33,0.00%,6,177.89999389648438
TSLA230317C00060000,2023-01-27 12:28PM EST,60.0,117.62,0.0,0.0,0.0,-,126,207,0.00%,6,177.89999389648438
TSLA230317C00065000,2023-01-27 10:30AM EST,65.0,101.15,0.0,0.0,0.0,-,14,25,0.00%,6,177.89999389648438
TSLA230317C00066670,2023-01-27 10:52AM EST,66.67,100.35,0.0,0.0,0.0,-,30,923,0.00%,6,177.89999389648438
TSLA230317C00070000,2023-01-27 10:32AM EST,70.0,97.0,0.0,0.0,0.0,-,21,50,0.00%,6,177.89999389648438
TSLA230317C00075000,2023-01-27 9:51AM EST,75.0,90.9,0.0,0.0,0.0,-,15,54,0.00%,6,177.89999389648438
TSLA230317C00080000,2023-01-27 3:56PM EST,80.0,99.0,0.0,0.0,0.0,-,102,214,0.00%,6,177.89999389648438
TSLA230317C00083330,2023-01-27 3:30PM EST,83.33,97.47,0.0,0.0,0.0,-,5,907,0.00%,6,177.89999389648438
TSLA230317C00085000,2023-01-26 9:31AM EST,85.0,76.07,0.0,0.0,0.0,-,2,111,0.00%,6,177.89999389648438
TSLA230317C00090000,2023-01-27 3:10PM EST,90.0,90.65,0.0,0.0,0.0,-,162,683,0.00%,6,177.89999389648438
TSLA230317C00095000,2023-01-27 3:29PM EST,95.0,86.0,0.0,0.0,0.0,-,16,314,0.00%,6,177.89999389648438
TSLA230317C00100000,2023-01-27 3:58PM EST,100.0,79.36,0.0,0.0,0.0,-,332,2014,0.00%,6,177.89999389648438
TSLA230317C00105000,2023-01-27 3:49PM EST,105.0,75.42,0.0,0.0,0.0,-,38,1452,0.00%,6,177.89999389648438
TSLA230317C00110000,2023-01-27 3:59PM EST,110.0,69.65,0.0,0.0,0.0,-,129,3192,0.00%,6,177.89999389648438
TSLA230317C00115000,2023-01-27 3:23PM EST,115.0,66.58,0.0,0.0,0.0,-,246,3370,0.00%,6,177.89999389648438
TSLA230317C00116670,2023-01-27 3:59PM EST,116.67,63.3,0.0,0.0,0.0,-,266,1402,0.00%,6,177.89999389648438
TSLA230317C00120000,2023-01-27 3:58PM EST,120.0,60.95,0.0,0.0,0.0,-,268,7201,0.00%,6,177.89999389648438
TSLA230317C00123330,2023-01-27 3:56PM EST,123.33,57.5,0.0,0.0,0.0,-,160,2735,0.00%,6,177.89999389648438
TSLA230317C00125000,2023-01-27 3:53PM EST,125.0,56.48,0.0,0.0,0.0,-,398,3745,0.00%,6,177.89999389648438
TSLA230317C00126670,2023-01-27 3:52PM EST,126.67,54.95,0.0,0.0,0.0,-,49,1726,0.00%,6,177.89999389648438
TSLA230317C00130000,2023-01-27 3:58PM EST,130.0,51.65,0.0,0.0,0.0,-,679,7860,0.00%,6,177.89999389648438
TSLA230317C00133330,2023-01-27 3:09PM EST,133.33,50.15,0.0,0.0,0.0,-,106,3475,0.00%,6,177.89999389648438
TSLA230317C00135000,2023-01-27 3:57PM EST,135.0,47.37,0.0,0.0,0.0,-,3840,29222,0.00%,6,177.89999389648438
TSLA230317C00136670,2023-01-27 3:10PM EST,136.67,47.4,0.0,0.0,0.0,-,154,2925,0.00%,6,177.89999389648438
TSLA230317C00140000,2023-01-27 3:59PM EST,140.0,43.3,0.0,0.0,0.0,-,1464,7716,0.00%,6,177.89999389648438
TSLA230317C00143330,2023-01-27 3:58PM EST,143.33,40.82,0.0,0.0,0.0,-,136,2510,0.00%,6,177.89999389648438
TSLA230317C00145000,2023-01-27 3:59PM EST,145.0,39.4,0.0,0.0,0.0,-,738,3232,0.00%,6,177.89999389648438
TSLA230317C00146670,2023-01-27 3:55PM EST,146.67,38.0,0.0,0.0,0.0,-,286,1940,0.00%,6,177.89999389648438
TSLA230317C00150000,2023-01-27 3:59PM EST,150.0,35.47,0.0,0.0,0.0,-,4405,15546,0.00%,6,177.89999389648438
TSLA230317C00153330,2023-01-27 3:54PM EST,153.33,33.45,0.0,0.0,0.0,-,502,1738,0.00%,6,177.89999389648438
TSLA230317C00155000,2023-01-27 3:59PM EST,155.0,31.85,0.0,0.0,0.0,-,1536,4026,0.00%,6,177.89999389648438
TSLA230317C00156670,2023-01-27 3:47PM EST,156.67,31.79,0.0,0.0,0.0,-,442,2318,0.00%,6,177.89999389648438
TSLA230317C00160000,2023-01-27 3:59PM EST,160.0,28.7,0.0,0.0,0.0,-,4668,8371,0.00%,6,177.89999389648438
TSLA230317C00163330,2023-01-27 3:55PM EST,163.33,26.55,0.0,0.0,0.0,-,462,3245,0.00%,6,177.89999389648438
TSLA230317C00165000,2023-01-27 3:53PM EST,165.0,25.8,0.0,0.0,0.0,-,2705,6750,0.00%,6,177.89999389648438
TSLA230317C00166670,2023-01-27 3:59PM EST,166.67,24.57,0.0,0.0,0.0,-,1654,6358,0.00%,6,177.89999389648438
TSLA230317C00170000,2023-01-27 3:59PM EST,170.0,22.75,0.0,0.0,0.0,-,12030,11855,0.00%,6,177.89999389648438
TSLA230317C00173330,2023-01-27 3:58PM EST,173.33,21.05,0.0,0.0,0.0,-,1183,3227,0.00%,6,177.89999389648438
TSLA230317C00175000,2023-01-27 3:59PM EST,175.0,20.05,0.0,0.0,0.0,-,6110,5972,0.00%,6,177.89999389648438
TSLA230317C00176670,2023-01-27 3:59PM EST,176.67,19.31,0.0,0.0,0.0,-,978,1803,0.00%,6,177.89999389648438
TSLA230317C00180000,2023-01-27 3:59PM EST,180.0,17.73,0.0,0.0,0.0,-,8405,20851,0.78%,6,177.89999389648438
TSLA230317C00183330,2023-01-27 3:59PM EST,183.33,16.28,0.0,0.0,0.0,-,1113,3151,1.56%,6,177.89999389648438
TSLA230317C00185000,2023-01-27 3:59PM EST,185.0,15.55,0.0,0.0,0.0,-,3370,3678,3.13%,6,177.89999389648438
TSLA230317C00186670,2023-01-27 3:57PM EST,186.67,15.0,0.0,0.0,0.0,-,656,2261,3.13%,6,177.89999389648438
TSLA230317C00190000,2023-01-27 3:59PM EST,190.0,13.7,0.0,0.0,0.0,-,6422,8435,3.13%,6,177.89999389648438
TSLA230317C00193330,2023-01-27 3:58PM EST,193.33,12.61,0.0,0.0,0.0,-,674,1399,6.25%,6,177.89999389648438
TSLA230317C00195000,2023-01-27 3:59PM EST,195.0,12.02,0.0,0.0,0.0,-,2937,2239,6.25%,6,177.89999389648438
TSLA230317C00196670,2023-01-27 3:54PM EST,196.67,11.63,0.0,0.0,0.0,-,754,1253,6.25%,6,177.89999389648438
TSLA230317C00198330,2023-01-27 3:58PM EST,198.33,11.0,0.0,0.0,0.0,-,429,1108,6.25%,6,177.89999389648438
TSLA230317C00200000,2023-01-27 3:59PM EST,200.0,10.53,0.0,0.0,0.0,-,20607,35764,6.25%,6,177.89999389648438
TSLA230317C00201670,2023-01-27 3:59PM EST,201.67,10.1,0.0,0.0,0.0,-,281,975,6.25%,6,177.89999389648438
TSLA230317C00203330,2023-01-27 3:53PM EST,203.33,9.9,0.0,0.0,0.0,-,272,963,6.25%,6,177.89999389648438
TSLA230317C00205000,2023-01-27 3:58PM EST,205.0,9.28,0.0,0.0,0.0,-,1657,3053,6.25%,6,177.89999389648438
TSLA230317C00206670,2023-01-27 3:53PM EST,206.67,9.05,0.0,0.0,0.0,-,515,712,12.50%,6,177.89999389648438
TSLA230317C00208330,2023-01-27 3:52PM EST,208.33,8.7,0.0,0.0,0.0,-,601,2301,12.50%,6,177.89999389648438
TSLA230317C00210000,2023-01-27 3:59PM EST,210.0,8.0,0.0,0.0,0.0,-,3845,4253,12.50%,6,177.89999389648438
TSLA230317C00211670,2023-01-27 3:56PM EST,211.67,7.71,0.0,0.0,0.0,-,218,770,12.50%,6,177.89999389648438
TSLA230317C00213330,2023-01-27 3:59PM EST,213.33,7.4,0.0,0.0,0.0,-,550,941,12.50%,6,177.89999389648438
TSLA230317C00215000,2023-01-27 3:58PM EST,215.0,7.16,0.0,0.0,0.0,-,801,3017,12.50%,6,177.89999389648438
TSLA230317C00216670,2023-01-27 3:53PM EST,216.67,6.85,0.0,0.0,0.0,-,1727,4684,12.50%,6,177.89999389648438
TSLA230317C00218330,2023-01-27 3:59PM EST,218.33,6.5,0.0,0.0,0.0,-,307,668,12.50%,6,177.89999389648438
TSLA230317C00220000,2023-01-27 3:59PM EST,220.0,6.25,0.0,0.0,0.0,-,6376,6718,12.50%,6,177.89999389648438
TSLA230317C00221670,2023-01-27 3:56PM EST,221.67,5.95,0.0,0.0,0.0,-,269,822,12.50%,6,177.89999389648438
TSLA230317C00223330,2023-01-27 3:53PM EST,223.33,5.9,0.0,0.0,0.0,-,331,748,12.50%,6,177.89999389648438
TSLA230317C00225000,2023-01-27 3:59PM EST,225.0,5.5,0.0,0.0,0.0,-,4270,5171,12.50%,6,177.89999389648438
TSLA230317C00226670,2023-01-27 3:59PM EST,226.67,5.35,0.0,0.0,0.0,-,311,1813,12.50%,6,177.89999389648438
TSLA230317C00228330,2023-01-27 3:54PM EST,228.33,5.1,0.0,0.0,0.0,-,82,5261,12.50%,6,177.89999389648438
TSLA230317C00230000,2023-01-27 3:59PM EST,230.0,4.85,0.0,0.0,0.0,-,3197,4825,12.50%,6,177.89999389648438
TSLA230317C00231670,2023-01-27 3:38PM EST,231.67,5.2,0.0,0.0,0.0,-,248,1027,12.50%,6,177.89999389648438
TSLA230317C00233330,2023-01-27 3:58PM EST,233.33,4.5,0.0,0.0,0.0,-,2255,6724,12.50%,6,177.89999389648438
TSLA230317C00235000,2023-01-27 3:59PM EST,235.0,4.28,0.0,0.0,0.0,-,1041,3051,12.50%,6,177.89999389648438
TSLA230317C00236670,2023-01-27 3:54PM EST,236.67,4.25,0.0,0.0,0.0,-,237,1183,12.50%,6,177.89999389648438
TSLA230317C00238330,2023-01-27 3:17PM EST,238.33,4.35,0.0,0.0,0.0,-,353,715,12.50%,6,177.89999389648438
TSLA230317C00240000,2023-01-27 3:56PM EST,240.0,3.85,0.0,0.0,0.0,-,4819,3897,12.50%,6,177.89999389648438
TSLA230317C00241670,2023-01-27 3:48PM EST,241.67,3.95,0.0,0.0,0.0,-,80,557,12.50%,6,177.89999389648438
TSLA230317C00243330,2023-01-27 3:07PM EST,243.33,4.1,0.0,0.0,0.0,-,271,1100,12.50%,6,177.89999389648438
TSLA230317C00245000,2023-01-27 3:59PM EST,245.0,3.4,0.0,0.0,0.0,-,950,1288,25.00%,6,177.89999389648438
